timestamp,ip,user_agent,path,method,input
2025-03-16 09:09:19,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:09:52,219.104.161.28,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",article/detail/105,GET,
2025-03-16 09:13:15,72.14.201.180,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",article/detail/15,GET,
2025-03-16 09:13:34,40.77.167.58,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",search,GET,"{""content_type"": ""3"", ""search"": ""Beginner sight reading exercises book""}"
2025-03-16 09:14:47,52.167.144.173,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",article/detail/384,GET,
2025-03-16 09:16:20,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:16:44,172.178.140.157,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",article/detail/203,GET,
2025-03-16 09:18:20,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:18:36,51.222.253.9,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),company/detail/48,GET,
2025-03-16 09:18:36,52.167.144.173,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",/,GET,
2025-03-16 09:20:21,119.242.89.198,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",article/detail/152,GET,
2025-03-16 09:26:43,204.76.203.15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46",/,GET,
2025-03-16 09:28:37,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:32:50,66.249.79.204,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",company/detail/11/product/detail/337,GET,
2025-03-16 09:34:20,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:35:39,222.231.117.164,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",article/detail/126,GET,
2025-03-16 09:35:45,222.231.117.164,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",/,GET,
2025-03-16 09:35:50,52.167.144.222,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",product/detail/372,GET,
2025-03-16 09:36:22,51.222.253.15,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),company/detail/68/product/detail/612,GET,
2025-03-16 09:38:38,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:41:20,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:42:09,106.186.238.105,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",apple-touch-icon.png,GET,
2025-03-16 09:47:19,66.249.79.195,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",product/detail/908,GET,
2025-03-16 09:47:21,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:47:38,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 09:48:57,51.8.155.51,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",article/detail/149,GET,
2025-03-16 09:49:07,122.223.17.141,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",company/detail/40,GET,"{""utm_source"": ""media_article"", ""utm_medium"": ""40""}"
2025-03-16 09:51:34,116.91.146.179,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",article/detail/392,GET,
2025-03-16 09:52:46,20.42.10.187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot",article/detail/406,GET,
2025-03-16 09:54:30,185.91.69.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",a,GET,
2025-03-16 09:54:55,185.91.69.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",SiteLoader,GET,
2025-03-16 09:55:07,185.91.69.110,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36",mPlayer,GET,
2025-03-16 09:56:07,66.249.79.205,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",company/detail/27,GET,
2025-03-16 09:59:39,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:06:46,193.186.4.177,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",article/detail/60,GET,
2025-03-16 10:07:39,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:14:22,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:14:24,72.14.199.205,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",article/detail/393,GET,
2025-03-16 10:16:39,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:18:19,206.168.34.213,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),/,GET,
2025-03-16 10:19:27,126.72.170.96,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",article/detail/43,GET,
2025-03-16 10:23:51,52.159.249.111,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko); compatible; ChatGPT-User/1.0; +https://openai.com/bot",article/detail/203,GET,
2025-03-16 10:23:52,176.97.70.122,,stream,GET,"{""streams"": ""btcusdt@depth""}"
2025-03-16 10:24:22,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:25:56,216.244.66.231,Mozilla/5.0 (compatible; DotBot/1.2; +https://opensiteexplorer.org/dotbot; help@moz.com),article/detail/362,GET,
2025-03-16 10:26:22,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:29:22,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:29:40,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:32:22,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:32:22,51.222.253.12,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),company/detail/12/product/detail/190,GET,
2025-03-16 10:33:23,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:34:24,66.249.79.193,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",product/detail/114,GET,
2025-03-16 10:34:40,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:35:40,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:36:17,51.222.253.7,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),company/detail/52/product/detail/461,GET,
2025-03-16 10:37:21,1.24.16.92,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",/,GET,
2025-03-16 10:42:52,17.241.227.107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)",article/detail/379,GET,
2025-03-16 10:43:05,206.168.34.118,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),/,GET,
2025-03-16 10:44:07,206.168.34.118,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),/,GET,
2025-03-16 10:46:06,66.249.79.194,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",article/detail/159,GET,"{""utm_source"": ""media_article"", ""utm_medium"": ""159""}"
2025-03-16 10:48:20,66.249.79.194,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",company/detail/124/article,GET,
2025-03-16 10:53:41,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 10:55:06,206.168.34.223,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/),/,GET,
2025-03-16 10:57:41,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:00:18,39.156.172.110,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/116.0.1938.72 Version/17.0 Mobile/15E148 Safari/604.1",article/detail/126,GET,"{""utm_source"": ""media_article"", ""amp;utm_medium"": ""126""}"
2025-03-16 11:02:41,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:02:55,52.10.79.200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",apple-touch-icon.png,GET,
2025-03-16 11:06:24,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:07:56,52.167.144.238,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",search,GET,"{""content_type"": ""3"", ""search"": ""Freiburg Gartenkalender""}"
2025-03-16 11:11:04,52.167.144.214,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",search,GET,"{""content_type"": ""3"", ""search"": ""pvc card tamplate download""}"
2025-03-16 11:14:20,3.222.232.239,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)",article/detail/407,GET,
2025-03-16 11:14:24,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:16:24,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:16:29,193.186.4.180,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",article/detail/48,GET,
2025-03-16 11:17:01,72.14.201.153,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",article/detail/152,GET,
2025-03-16 11:19:08,133.203.169.161,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",/,GET,
2025-03-16 11:19:24,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:19:42,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:22:24,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:24:40,51.8.102.129,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36; compatible; OAI-SearchBot/1.0; +https://openai.com/searchbot",article/detail/254,GET,
2025-03-16 11:27:29,52.167.144.189,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",article/detail/81,GET,
2025-03-16 11:28:32,36.54.138.3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",apple-touch-icon.png,GET,
2025-03-16 11:34:37,72.14.201.181,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",article/detail/137,GET,
2025-03-16 11:37:25,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:37:27,66.249.79.195,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",scene/detail/83,GET,
2025-03-16 11:38:42,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:40:50,114.177.90.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",article/detail/159,GET,
2025-03-16 11:41:47,51.222.253.15,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),article/detail/12,GET,
2025-03-16 11:43:43,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:44:12,66.249.79.204,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",scene/detail/58,GET,
2025-03-16 11:44:28,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:46:02,66.249.79.206,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.141 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",scene/detail/95,GET,
2025-03-16 11:47:07,39.156.168.59,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",article/detail/386,GET,
2025-03-16 11:47:43,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 11:56:41,193.186.4.180,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",article/detail/234,GET,
2025-03-16 11:57:37,72.14.201.181,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",article/detail/234,GET,
2025-03-16 12:00:26,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:00:26,153.181.8.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",article/detail/16,GET,
2025-03-16 12:02:43,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:06:37,133.106.56.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",article/detail/3,GET,
2025-03-16 12:07:26,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:07:44,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:08:10,103.36.51.168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",forgot-password,POST,"{""_token"": ""dosvRRqpfSP9BOh31MuuA2uPsKE7MSwLKvmvrn0q"", ""email"": ""sevardhicksuk2004@gmail.com"", ""g-recaptcha-response"": ""vdOVUzxEj""}"
2025-03-16 12:08:26,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:08:48,80.85.245.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",register,GET,
2025-03-16 12:09:44,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:10:26,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:12:44,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:14:27,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:14:53,114.250.50.174,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",product/detail/355,GET,"{""utm_source"": ""media_article"", ""amp;utm_medium"": ""355""}"
2025-03-16 12:17:27,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:18:07,51.222.253.1,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),article/detail/429,GET,
2025-03-16 12:18:44,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:19:27,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:20:44,172.31.8.254,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:21:02,52.167.144.174,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36",article/detail/391,GET,
2025-03-16 12:22:27,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:23:27,172.31.43.200,ELB-HealthChecker/2.0,api/health-check,GET,
2025-03-16 12:25:59,72.14.201.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",article/detail/197,GET,
